,,Question,Réponse
366,FAQ7-366,"Noir c’est noir dit la chanson, mais est-ce le cas pour le cavalier sur l’échiquier?","A priori, les cavaliers ne changent pas de couleur."
367,FAQ7-367,Au moment de tracer ce que Dieu veut est-ce une évidence ou on le comprend plus tard dans la chasse?,"Oui, c'est une évidence."
368,FAQ7-368,Un autre coup de pouce va venir?,"Oui, tout à fait. Après le prochain sondage des 9 mois que je vous demanderai de remplir. Parce que ça peut nous aider, justement, à estimer le pourcentage d'avancée des joueurs. Quels sont les points qui bloquent le plus et donc que le coup de pouce soit utile."
369,FAQ7-369,Est-ce qu'un nouveau joueur devrait prendre le temps de lire les contributions et parcourir les canaux de ce Discord ou bien cela a-t-il plus de chances de l'amener vers des fausses pistes ou des biais?,"C’est toujours à double tranchant. Surtout que je pense qu'il y a une grosse différence entre ce que les joueurs peuvent partager sur le Discord et sur ce que les joueurs ont réellement comme solution au cheminement. Donc ce n'est pas forcément le meilleur bout de gras qui est partagé sur le Discord, pas toujours en tout cas. Donc ça viendra avec le temps, ça s'améliore. Plus la durée de la chasse augmente, plus les partages se font. Et j'espère qu'ils se feront de plus en plus fréquemment car, on va dire, ça va vous permettre d'entrer dans une phase beaucoup plus intéressante du jeu. Quand certains points du jeu auront été complètement derrière vous."
370,FAQ7-370,"Avec le feu, les explosions devraient retrouver du rouge vif, mais il n'y en a pas. Est-ce normal ou un choix de l'artiste?","Donc c'est vrai qu'il aurait pu y avoir du rouge vif, notamment sur les illustrations 3 et 6. Mais peut être que l'artiste n'aime pas le rouge vif. Mathilde Leroy a peut-être ses couleurs fétiches."
371,FAQ7-371,Faut-il suivre les étapes des francs maçons? ,"Ça, je ne peux pas vous répondre. C'est trop précis."
372,FAQ7-372,"Nous avons un “O” et un “S” qui se baladent. Y’aurait-il une autre ou plusieurs autres lettres qui se baladent également? Et si oui, doit-on les rassembler?",Je ne peux pas répondre à cette question
373,FAQ7-373,Pourrions-nous voir la mer dans plusieurs illustrations si nous étions au cœur de l'image comme Mary Poppins?,Vous pourriez voir la mer dans l'illustration 6 et c'est tout. Dans la 3? (Ça) M'étonnerait. (Il) Faudrait que je vérifie.
374,FAQ7-374,Le trompe l'œil et la danse des morts ont-elles un rôle à jouer?,"Alors si vous êtes dans la musique classique, il y a beaucoup de choses qui peuvent être explorées. Après, sur le trompe l'œil, il y a des éléments qui peuvent être trompeurs, mais il n'y a pas de trompe l'œil au sens strict."
375,FAQ7-375,Le nom d'un village en fin de parcours peut apparaître de manière cryptée?,"Vous êtes vraiment sur la bonne voie. C'est à dire que je ne peux pas vous répondre précisément si c'est un village ou autre chose, mais il y a quelque chose qui peut vous apparaître, en effet, à un moment crucial du jeu."
376,FAQ7-376,Le O et le S ont-ils en rapport avec la rose des vents?,"Pas nécessairement parce que pour le s, il n'y aurait pas de problème. Mais pour le o en anglais, ce sera un W."
377,FAQ7-377,La nouvelle série Sabrina peut-elle m'aider?,Je ne sais pas du tout. Je ne suis pas l'actualité là dessus non plus. Aucune idée.
378,FAQ7-378,Sommes-nous d'accord que la rose des vents du visuel 1 comporte plusieurs alignements précis?,"Alors ça, je ne peux pas vous répondre. Après, à vous de voir. Ce qu'est ce qui est intéressant, c'est la disposition des éléments dans l’énigme 1 qui ne sont pas tous alignés. Ils sont même donnés par couple. Donc à vous de voir à quoi ça peut correspondre."
379,FAQ7-379,"Si certains éléments nous guident, est-ce tour à tour, simultanément et dans une ou plusieurs directions?","C'est simultanément. Est-ce qu'ils vous guident dans une ou plusieurs directions? Ça dépend du moment. A priori, rapidement après, ça va vous guider, mais dans une seule direction."
380,FAQ7-380,On peut donc parler de convergence à un moment donné?,"Là, vous poussez un peu. Je pourrais pas vous répondre sur une convergence éventuelle."
381,FAQ7-381,Les créations visuelles de YouTube sont-elles utiles à comprendre les énigmes dans le sens de création?,"Je pense pas nécessairement. C'était plus pour vous montrer le travail de l'artiste, mais je les ai visionnées avant la publication ça donnait pas d'indice particulier."
382,FAQ7-382,Serais-tu surpris qu’un joueur soit arrivé sur la zone finale?,"Non, ça ne me surprendrait pas. C'est possible que la zone finale puisse se trouver, c’est l’objectif d'ailleurs."
383,FAQ7-383,Le mot Élixir aurait-il pu être remplacé par philtre?,"Non, non, impossible"
384,FAQ7-384,La dernière chose à faire serait un point de repère sur une centaine de mètres?,Ça je peux pas vous dire.
385,FAQ7-385,Le Comte de Saint-Germain est-il connu sous un autre nom?,"Alors il a eu plusieurs noms. C'est ce que je disais un peu dans la dernière FAQ. On ne sait pas très bien s'il vient de Transylvanie, s'il a grandi à Florence, s'il est issu d'une liaison avec une reine d'Espagne ou un grand d'Espagne, ou si c'est un juif hongrois, un juif portugais. Il y a plein de théories sur le Comte de Saint-Germain et plein de gens qui s'appelaient Comte de Saint-Germain."
386,FAQ7-386,Le soleil a-t-il rendez vous avec la Lune?,"Ça dépend. Le soleil est quand même un élément récurrent dans le jeu. Donc forcément, l'analyser peut avoir un intérêt."
387,FAQ7-387,Pouvons-nous avoir une idée précise du fil rouge de la chasse avec uniquement l'énigme 1 et le visuel 1?,"Non, ça me parait très compliqué."
388,FAQ7-388,Savez-vous si le joueur qui a eu la fulgurance a transmis sa proposition au dernier sondage?,"Non, je ne sais pas, parce que c'est anonyme et donc difficile. Difficile de savoir."
389,FAQ7-389,L'arbre opère-t-il une transformation à moment donné?,Non.
390,FAQ7-390,Peut-on dire que le vin est très présent dans le début des énigmes et se raréfie vers la fin du jeu?,"Non, je ne crois pas qu'on puisse dire ça."
391,FAQ7-391,Qu'y’a-t-il dans le coffre?,"C'est une très bonne question, alors je ne pourrais pas vous dire précisément ce qu'il y a. Ce que je peux vous dire, c'est qu'il y a l'Élixir d'Or dans le coffre, qu’il y a évidemment les moyens de nous contacter. Et puis, il y a aussi une surprise pour la personne qui trouvera le coffre. Ça, je pourrais pas la dévoiler, mais en quelque sorte une dernière dédicace du Comte de Saint-Germain. C'est un coffre assez imposant. Ce n'est pas un coffret, c'est vraiment un vrai coffre de pirate, un vrai coffre de chasse au trésor comme pouvez l'imaginer, qui n'est pas détectable. Donc ça ne sert à rien d'y aller avec un détecteur de métaux. Mais c'est un coffre comme l'imaginaire pourrait le concevoir."
392,FAQ7-392,Comment savez-vous si quelqu’un l’a pas déjà déterré?,"Je ne vais pas vérifier tous les jours si le coffre est toujours enterré, mais j'imagine si quelqu'un l'avait déterré, il ne serait pas passé à côté de 100 000 €. Il aurait sûrement pris contact. Et donc, a priori, je ne crois pas que quelqu'un l’ait déterré. Et je crois que l'hypothèse d'un promeneur qui creuserait par hasard pile au bon endroit est complètement farfelue."
393,FAQ7-393,Comment avez-vous fait pour que personne ne nous voit enterrer un coffre assez imposant?,"Forcément, quand vous vous enterrez quelque chose à 16 h, en pleine journée ou à 3 h du matin, vous rencontrez pas les mêmes personnes, et généralement, vous rencontrez moins de personnes. C'est l’avantage."
394,FAQ7-394,"Le mal et le mal jumeau sont-ils très proches l'un de l'autre géographiquement? Si oui, en mètres, kilomètres?",C'est un peu trop précis. Je peux quand même vous dire qu'ils ne sont pas extrêmement proches.
395,FAQ7-395,Il y a 6 paragraphes dans le poème et 6 énigmes. Peut-on faire correspondre un paragraphe à une énigme?,Ça je vous laisse libre de cette interprétation en tout cas. C'est une coïncidence assez étonnante pour être soulignée.
396,FAQ7-396,Doit-on aller aux States?,"Oui, comme je l'ai dit, le Nouveau Monde a son rôle à jouer. Il y a des villes qui sont citées et il y a des références qui peuvent vous amener au nouveau monde. Donc à vous de voir ce que vous pouvez trouver et peut-être plus important ce que vous pouvez faire là-bas."
397,FAQ7-397,"Tout comme dans la charade, 6 items","Exactement comme dans la charade, il y a 6 énigmes."
398,FAQ7-398,Les Stuart en Écosse sont-ils importants?,Alors les Stuart en Ecosse sont également un contexte historique qui peut être intéressant de maîtriser dans le cadre du jeu.
399,FAQ7-399,La statue de la liberté a-t-elle sa place dans la chasse?,"Non, elle n'a pas de place dans la chasse."
400,FAQ7-400,Et la chapelle Rosslyn?,Sur la chapelle Rosslyn ça je peux pas trop faire de commentaires.
401,FAQ7-401,"La seconde partie de la carte dans le visuel 1, celle qui n'est pas entre les mains du personnage, vaut-elle la peine d'être identifiée?","Le personnage tient deux cartes Quelle est la carte qui ne serait pas entre ses mains? Donc la carte du bas, c'est ça? Oui, ça vaut la peine de l'identifier alors."
402,FAQ7-402,Une devise espagnole est-elle utile?,"Oui, une devise espagnole peut être utile."
403,FAQ7-403,La dernière phrase en conclusion a-t-elle un rôle à jouer?,"Ça, je ne peux pas vous dire. Mais si elle est là, c'est pas pour faire de la figuration, surtout en.. Non, je ne vais pas vous répondre là dessus, mais en tout cas, c'était important que cette phrase soit là et je ne peux pas vous dire pourquoi."
404,FAQ7-404,Doit-on lever les yeux vers le ciel pour avancer dans le jeu?,Oui.
405,FAQ7-405,La grappe est-elle d'or?,Non.
406,FAQ7-406,Profondeur 60 centimètres au toit du coffre ou à sa base?,Au toit du coffre.
407,FAQ7-407,La grappe est-elle transformée?,Non.
408,FAQ7-408,Est-ce que l'arbre a-t-il un lien avec Robin des Bois?,"Non. Pas à ma connaissance. J'ai pas vu les films avec Errol Flynn ou autre, aucune idée."
409,FAQ7-409,La grappe est-elle soumise à l'érosion?,Peut-être un peu.
410,FAQ7-410,Peut-on dire que l'arbre est un bouffon?,Non.
411,FAQ7-411,Plutôt Espagne ou Italie?,Il y a des références qui mènent à ces deux pays. Donc plutôt les deux.
412,FAQ7-412,Puis-je obtenir une information intéressante si je regarde les saisons de Oak Island?,"Je n'ai pas vu Oak Island, donc je ne sais pas s'il y a des informations intéressantes dedans. On me l'a recommandé, mais je n'ai pas eu le temps de voir."
413,FAQ7-413,Est-ce que la partie détruite de la grappe a été remise au goût du jour il y a peu de temps?,Malheureusement non.
414,FAQ7-414,"En pleine traduction trinosophique, cela vaut-il la peine de faire l’intégrale?",Ça vaut toujours la peine. 
415,FAQ7-415,Est-ce que “e pluribus unum” vous dit quelque chose?,Tout à fait.
416,FAQ7-416,Vous avez dit que la plume dans l'illustration 2 n'est pas liée à un personnage. Vous confirmez?,"Oui. Mais là dessus, je vous confirme que la plume dans l'illustration 2 n'est pas liée à un personnage."
417,FAQ7-417,Vous parlez couramment latin? Par exemple aux repas de famille?,"Non, non, je ne parle pas du tout latin et la famille encore moins."
418,FAQ7-418,"Si on doit revenir sur nos pas, doit-on comprendre qu'il faut aller aux origines, aux racines?","Pas forcément, non."
419,FAQ7-419,Donc cette plume nous invite à tracer?,Je ne peux pas vous dire à quoi peut servir cette plume.
420,FAQ7-420,Racines de l'arbre ou du mal pour exemples?,"Oui, c'est bien de connaître les racines du mal. Sur racines de l'arbre ça, je vais m'abstenir."
421,FAQ7-421,Quelqu’un a-t-il selon vous déchiffré la charade?,"Oui. Plusieurs personnes, plusieurs personnes ont complètement compris la charade, ont trouvé la première relique. Et par contre, je ne crois pas que des personnes aient trouvé le mal jumeau."
422,FAQ7-422,"La Trinité. Une qu'on trouve, une qu’on trace, une que l'on voit?","Je ne peux pas vous dire. C'est trop précis. Mais en effet, il y a une trinité à trouver."
423,FAQ7-423,"Si l'arbre avait été dessiné par un jeune enfant, aurait-il répondu au cahier des charges?",Je ne pense pas. Non.
424,FAQ7-424,"La plume pourrait-elle juste représenter une signature, par exemple, comme un traité ou autre?","C’est possible. D'ailleurs, il y a des traités qui peuvent être très intéressants dans la chasse de l'Élixir."
425,FAQ7-425,La grappe est-elle liée à une légende?,Non.
426,FAQ7-426,La partie d'échecs doit-elle être jouée?,"C'est une très bonne question, mais je ne peux pas répondre à cette question."
427,FAQ7-427,Une œuvre spécifique liée à cette plume de l'encrier?,Non.
428,FAQ7-428,La position des cavaliers sur l'échiquier doit-elle être transposée sur une carte?,Excellente question. Mais je ne pourrais pas vous répondre à cette question.
429,FAQ7-429,"Donc ce n’est ni un poète, ni un écrivain?","Je ne peux pas vous dire qui est le personnage, ni quel est son métier."
430,FAQ7-430,Le blaireau ne se rendrait-il pas dans la chambre cachée?,Il aurait beaucoup de mal à y accéder.
431,FAQ7-431,Est-ce important d'identifier la plume comme autre chose qu'une plume d'écriture?,Non.
432,FAQ7-432,"Pour trouver le plus ultra, est-il plus simple de tout d'abord trouver l'opposé?",Non.
433,FAQ7-433,La chambre cachée ne serait-elle pas rue de l'Hirondelle?,"Ça je ne peux pas vous le dire. Si je vous le disais, elle ne serait plus cachée."
434,FAQ7-434,Plus ultra peut-il avoir un rapport avec un pays?,"Oui, tout à fait. Plus ultra peut avoir un rapport avec un pays."
435,FAQ7-435,Le Comte se rend-il à pied vers le lieu familier? ,Tout à fait. Il s’y rend même à vol d'oiseau.
436,FAQ7-436,Paraît-il qu’il y a un autre Comte de Saint-Germain contemporain à celui dont nous parlons. La chasse est-elle réellement sur l'immortel?,Oui.
437,FAQ7-437,La carte de l'illustration 2 peut être utilisée de plusieurs façons?,Non.
438,FAQ7-438,Le CSG a-t-il pu faire un duel avec un des guides ou des personnages de la chasse?,"Pas à ma connaissance, j'aurais beaucoup aimé, mais je n'ai pas trouvé de littérature à ce sujet."
439,FAQ7-439,Le testament par certains éléments peut être considéré pour un faux.,"Ce n'est pas un testament classique puisque il n'y a pas de véritable clause testamentaire. Il ne s'est pas fait dans les règles de l'art, mais c'est un vrai testament. C'est à dire que là-dessus, ça revient à ce que je ne peux pas dire sur la temporalité du jeu. Il se peut que des légers anachronismes se soient glissés, mais après, si il y en a des très importants, notamment dans la résolution des énigmes, ça dépendra du rapport au temps que vous aurez trouvé au Comte de Saint-Germain."
440,FAQ7-440,Confirmes-tu que je peux me passer à 100 % de PC pour cette chasse cartes papier de mon côté?,"C'est très compliqué. Non, vous aurez forcément besoin sur des très longues distances. C’est ce que j'ai dit, c'est très compliqué de travailler sur carte papier car ça va ne pas prendre en compte la courbure de la Terre. Et donc vous pouvez travailler sur l'immense majorité des éléments sur une carte papier. Mais si vous avez des tracés qui commencent à faire plusieurs centaines, voire plusieurs milliers de kilomètres: impossible. Et donc il faudra peut être demander l'aide de quelqu'un qui pourra vous aider là-dessus. Mais pareil, tu auras forcément besoin de faire des recherches documentaires sur le jeu, sauf si tu as une bibliothèque extrêmement grande chez toi, mais ce sera forcément utile de pouvoir faire des recherches sur Internet à un moment."
441,FAQ7-441,Est-ce que la guerre est un thème de la chasse?,"Oui, ça peut être un thème de chasse. Tout à fait."
442,FAQ7-442,Est-ce que les Sephiroth peuvent être utiles?,"Ça je ne sais pas. Je ne sais pas ce qu’est un Sephiroth. Donc je serais très curieux, je pense que je vais chercher juste après, mais je ne sais pas ce que c'est."
