,,Question,Réponse
360,FAQ10-360,"Pensez-vous que ceux qui, comme moi, n’ont même pas encore trouvé la grappe ont encore une petite chance de déterrer le coffre?","C'est compliqué de vous répondre. Je pense que la grappe n’est pas l'élément le plus difficile à trouver donc... Mais bon, après j'imagine que certains sont déjà très avancés sur d'autres éléments du jeu et n'ont pas forcément compris les éléments précédents. Donc il n'y a pas une linéarité parfaite à respecter. Comme je l'avais dit plusieurs fois, vous pouvez avancer à peu près sur quasiment tous les éléments du jeu individuellement sans être bloqué trop rapidement. Donc vous avez encore vos chances. En tout cas, je peux toujours être optimiste."
361,FAQ10-361,Est-ce que “elles sont trinités” et la pièce pourraient être cités dans la même phrase tout en ayant du sens dans la chasse?,Non.
362,FAQ10-362,L'énigme deux a-t-elle un rapport avec l'alchimie ou est-ce que c'est juste un texte à décoder?,L'énigme deux est en effet cryptée en partie. Donc il y a un décodage à faire.
363,FAQ10-363,"Ma fidèle monture vous dîtes, elle m'a donc accompagné tout le long de la chasse?",Une grande partie de la chasse oui. Sinon elle ne vous serait pas fidèle.
364,FAQ10-364,L'œil des ténèbres a-t-il son pendant dans la lumière?,"Non, il y a vraiment une dimension uniquement associée aux ténèbres de l'œil et pas à l’œil."
365,FAQ10-365,L'astrologie a-t-elle un rôle dans la chasse?,"On m'a posé la question aussi sur la taromancie ou sur d'autres éléments d'occultisme ou d'ésotérisme. Évidemment que le Comte était très versé dans ces sujets. Je n’ai pas pu tout mettre dans le jeu, mais je vous conseille fortement de vous intéresser à tous les tous les loisirs du Comte."
366,FAQ10-366,Le lierre a-t-il besoin d'eau pour pousser?,Non.
367,FAQ10-367,Bien connaitre la 17ème arcane aide-t-il à trouver la pierre?,Non.
368,FAQ10-368,"Si j'ai plein de pièces, je peux dire que j'ai du blé?","En argot, oui vous avez raison. Dans le cadre de l’Élixir d’Or, j'en suis moins certain."
369,FAQ10-369,Le jeune merle est-il à trouver dans les livres?,Pas nécessairement.
370,FAQ10-370,Y a-t-il une notion de d’enseignement dans le lierre de la connaissance?,Enseignement et connaissance sont en effet assez proches. Un rapprochement peut être en effet fortement conseillé.
371,FAQ10-371,Le jeune merle est-il à trouver dans les vignes ?,"Le jeune n'est pas à trouver dans les vignes [ndr: faisant référence aux vignes des visuels]. Si par vigne, vous mentionnez l'univers du vin en général, là-dessus, je n'aurais pas une réponse aussi catégorique. Je vous dirais simplement que ça peut être une des options possibles."
372,FAQ10-372,“Merle” aurait-il pu être remplacé par un autre nom d'oiseau?,Non. Il fallait que ce soit un merle.
373,FAQ10-373,Les trois châteaux cités dans le testament peuvent-ils nous aider pour identifier la trinité d'INRI?,"Il y a Labastide Orliac, Auzias, Villegeorge... Non, ils ne vous aident pas à identifier la Trinité."
374,FAQ10-374,"Si je suis face au merle, je peux lui demander de reculer?","Je ne pense pas que vous seriez face à un merle, face au merle en particulier. Et ça ne vous servirait pas à grand chose de [lui] demander de reculer."
375,FAQ10-375,"Si je vous dis que je vois une grappe cachée dans une illustration, j'ai raison de penser qu'elle me confirme la grappe de raisins?","Il n'y a pas de grappe de confirmation dans les visuels, ni dans le cahier des charges."
376,FAQ10-376,"Dans la phrase “vois comme j'ai vécu, et vois comme je meurs”, aurait-elle pu commencer en rajoutant: “vois comme je suis né ”?","Non, on s'intéresse davantage à ce qu'il a vécu et comment il a vécu plutôt qu'à la façon dont il est né."
377,FAQ10-377,Le personnage aime t'il le chocolat?,Je ne peux pas vous dire si le personnage aime le chocolat.
378,FAQ10-378,La concaténation parfaite nécessite-elle une œuvre alchimique?,"Dans l'énigme quatre, non."
379,FAQ10-379,Mon premier et mon second de l'énigme cinq nous aménent à un tout dans l’énigme six. Pouvons-nous considérer ce tout comme l’une de nos pierres?,"Non, vous ne pouvez pas le considérer comme l'une de vos pierres."
380,FAQ10-380,"La Providence, dans l’énigme six, fait-elle intervenir une part de chance ou de destinée?","Je pense qu'il y a une part de destin et c'est en effet à ce moment là du jeu. Il y a un choix qui est important à faire et qui vous met plus ou moins tous sur un pied d'égalité. Et donc oui, à ce moment là du jeu, vous n'avez pas le même mode de pensée, de réflexion et de cheminement. 🚲"
381,FAQ10-381,Peut-on valider plusieurs tracés des gardiens du temps ou doit-on en choisir un?,"Non, il n'y en a qu'un seul."
382,FAQ10-382,La concaténation parfaite nécessite-t-elle des connaissances scientifiques?,Vraiment pas.
383,FAQ10-383,La coupe sur la colonne dans la crypte répond-elle au cahier des charges?,"Oui, elle répond au cahier des charges."
384,FAQ10-384,L'épée se déploie-t-elle à plusieurs reprises sur nos tracés?,"Là-dessus, je ne pourrais pas vous répondre."
385,FAQ10-385,Deux sous œuvres ne constituent pas une œuvre?,Pour moi non. Deux sous œuvres ne constituent pas une œuvre.
386,FAQ10-386,À égale distance est-il utile dans l’énigme six?,"Non, ce n'est pas utile dans l’énigme six."
387,FAQ10-387,"Avant que l'œuvre soit parfait, est-il en péril?","Non, il n'existe juste pas."
388,FAQ10-388,Est-ce qu'une autre indication nous permet de réaliser l'entrée dans l'intérieur de la terre et donc de se rapprocher du mal avant de s'en délivrer?,"En effet, il y a des indications dans le jeu qui vous permettent de trouver l'entrée vers l'intérieur de la Terre. Autre que les textes rouges. Ce ne sont pas les textes rouges qui vont vous aider à entrer dans l'intérieur de la Terre."
389,FAQ10-389,"Avec quelques notions de chromatiques, on peut résoudre la charade?",Ce ne sera pas forcément utile.
390,FAQ10-390,Nos recherches précédentes sont-elles abandonnées au moment de notre “rencontre” avec la Providence?,"Non, elles ne sont pas abandonnées, mais elles sont davantage à interpréter qu'à utiliser plus concrètement."
391,FAQ10-391,La musique s'écoute mais peut-elle également se voir?,"Oui, en effet."
392,FAQ10-392,Plutôt œnologie ou religion pour la charade?,"Je peux difficilement vous répondre, vous restreignez entre seulement deux possibilités. Donc là-dessus, je préfère passer."
393,FAQ10-393,La chasse est-elle en mode fractale?,"Non, elle n'est pas en mode fractale."
394,FAQ10-394,Le terme “gisant” du poème peut-il avoir un double sens?,Il peut en effet avoir un double sens et c'est une très bonne question.
395,FAQ10-395,Les trompettes qui sonnent sont-elles dévastatrices?,"Non, il y a un côté péjoratif dans ""dévastateur"" que je n'associerais pas au son des trompettes à ce moment là."
396,FAQ10-396,"Vous ne connaissez vraiment pas Hermès Trismegiste, étonnant pour un alchimiste?","Non, je l'ai découvert justement grâce à une [question en faq] mais du coup, ça n'a pas été une source d'inspiration pour la chasse."
397,FAQ10-397,Peut-on décoder l'énigme 2 sans les illustrations et les autres énigmes?,"Pour moi, vous l'aurez pas décodé entièrement. Donc je répondrais plutôt non."
398,FAQ10-398,"Entre reformuler, synthétiser ou résumer le poème que choisiriez-vous?",Je choisirais la synthèse.
399,FAQ10-399,"Confirmez-vous que pour la résolution de la charade, vu le caractère multilingue de la chasse, le type de résolution comme : justice (juste ice) est à proscrire?","Oui, je vous le confirme."
400,FAQ10-400,Un visuel aide-t-il à résoudre la charade?,"C'est compliqué de vous répondre. De façon générale, les textes, évidemment, ne peuvent pas être solutionnés seuls. Vous aurez forcément besoin des visuels pour résoudre les textes et vice versa. Donc je ne vais pas vous dire précisément sur quels éléments textuels les visuels peuvent être en appui."
401,FAQ10-401,Les éléments de langage utilisés dans le poème sont-ils à associer à des points de notre map trouvés grâce aux énigmes?,"Oui c’est fort possible qu'il y ait des points à trouver, soit précédemment trouvés, qu’il y ait des confirmations ou qu'il y ait des cryptos supplémentaires. Le poème occupe une place très importante. Il est au cœur du jeu, il est au cœur même de l'architecture, également, du jeu."
402,FAQ10-402,Le mal jumeau se tient-il entre le mal et le bien?,"Non, il n'est pas une frontière. Il est de même nature que le mal. Donc c'est plutôt non."
403,FAQ10-403,Avez-vous été équilibré dans vos références aux religions?,Non.
404,FAQ10-404,Les hommes tomber c'est une histoire de macchabées?,"Oui, en quelque sorte."
405,FAQ10-405,Les frères du personnage nous confirment-ils le lieu de la charade?,Je ne peux pas répondre à cette question. Elle implique déjà que le personnage a[it] nécessairement des frères.
406,FAQ10-406,"Dans l’énigme cinq, je me place à égale distance des 2 points et ensuite je commence à dépenser mes pièces?",Vous vous placez à chacun de vos deux points et vous faites la même dépense qui correspond à l'intégralité des pièces que vous avez.
407,FAQ10-407,"Par exemple “cachemire, fer, jade” peuvent-ils être associés à “le feu, la suie, la mort”, ou des choses dans cette idée là?",Je répondrais que non. C'est vraiment deux éléments distincts.
408,FAQ10-408,"Dans l'énigme une, florentia est la ville française ou Florence en Italie? Est-ce que c'est tous des noms de villes ou est-ce des châteaux?","Je ne peux pas répondre puisque, même si c'est une crypto assez facile, ce n'est pas un élément en clair."
409,FAQ10-409,Le Maître à la bataille est-il le même que le Maître de la FIN?,"Non, le maître à bataille du poème n'est pas égal au maître dans le paragraphe de fin."
410,FAQ10-410,Le poème fait-il référence à un texte célèbre?,"Je ne peux pas vous répondre là-dessus, mais le poème a de multiples références."
411,FAQ10-411,Le champ représenté sur la gauche du visuel un aurait-il pu être représenté autrement?,"Oui, il aurait pu être représenté autrement."
412,FAQ10-412,Les chevaliers de fer pourraient-ils être associés à des structures architecturales?,"Non, il s'agit plutôt d'êtres humains. Je ne peux pas vous donner l’origine des ""Chevaliers de Fer""."
413,FAQ10-413,1 - Une thèse peut-elle être utile dans la chasse? 2 - Travail de thése,"1 - Est-ce que vous parlez d’une théorie ou est-ce que vraiment vous parlez d'un travail de thèse? 2 - Dans ce cas, je répondrai plutôt non."
414,FAQ10-414,Est-ce que trois des quatre cavaliers périssent?,Il n'y a aucun des quatre cavaliers qui doit trouver la mort.
415,FAQ10-415,1 - Une partie d'échecs célèbre peut-elle nous être utile? 2 - En littérature?,"1 - Je vous dirais que non. Il n'y a pas de connaissance spécifique sur l’univers des échecs ou sur la façon de jouer aux échecs qui est demandée dans le jeu. Et donc cette hypothèse peut être exclue. 2 - Pareil en littérature également, il n’y a pas de partie d'échecs célèbre à trouver."
416,FAQ10-416,Doit-on trouver quand se déroule la partie d'échecs?,"Oui, mais ce n’est pas un élément central. L'élément central de la partie d’échecs c’est plutôt de savoir contre qui vous jouez, quel est l'enjeu de la partie, qui sont les quatre cavaliers, et quel va être votre prochain coup? C’est vraiment ça qu'il faut se poser comme questions."
417,FAQ10-417,L'épée est-elle une épée maçonnique?,"L'épée est une épée flamboyante. Donc après, je vous laisse toutes les conclusions que vous voulez. Mais c'est une épée qui est ondulée et qu'on appelle flamboyante."
418,FAQ10-418,La plume doit-elle nous désigner l’adversaire de la partie d’échecs?,"Ça peut faire partie des éléments, des indices, en effet."
419,FAQ10-419,Donc il n'y aurait qu'un seul prochain coup pas deux?,"J'ai dis ce qui était vraiment utile à poser comme question, c'est qu’en effet, le prochain coup est utile. Ce n'est pas forcément [...] le seul coup utile. Je pourrais même dire que parfois, on peut faire d'une pierre deux coups. En effet, je pense que c'est une expression qui colle parfaitement à l'utilisation du jeu d'échecs dans l'Élixir d’Or."
420,FAQ10-420,Si je brule le [lierre] vais-je faire disparaitre la connaissance?,"Si vous brûlez le lierre de la connaissance, vous allez faire du tort à la connaissance, mais vous n'allez pas anéantir la connaissance."
421,FAQ10-421,Combien avez-vous été pour concevoir ces énigmes?,"Les énigmes, c'est uniquement mon frère et moi. Mon frère, qui joue beaucoup mieux aux échecs que moi d'ailleurs, m’a particulièrement bien aidé sur cette partie."
422,FAQ10-422,Est-il possible qu'un joueur qui a trouvé la zone finale ne sache pas où creuser comme dans certaines chasses célèbres?,"Oui, c'est possible, mais bon... c'est possible."
423,FAQ10-423,"Pour le visuel cinq, plutôt flute ou pipo?","C'est gentil, mais je dirais plutôt Mozart."
424,FAQ10-424,Les villes du nouveau monde citées dans le testament sont-elles à suivre particulièrement?,"Si elles sont citées, en tout cas, ce n’est pas par hasard."
425,FAQ10-425,Avez-vous pris plaisir à mettre des miroirs partout?,Les miroirs sont très intéressants à utiliser dans des chasses au trésor donc je ne pourrais pas vous répondre. Mais la chasse est malicieuse. Donc elle peut utiliser des éléments trompeurs ou réfléchissants comme des miroirs.
426,FAQ10-426,1 - Y a-t-il un lien entre notre navigateur discret et la chambre cachée? 2 - Indirect?,"1 - [ndr : Loulou] Non, il n'y a pas de lien direct. 2 - Non. Ni direct ni indirect. Non, la chambre cachée n'est pas utile sur toute la chasse. Elle est vraiment d'une aide que je qualifierais de ponctuelle."
427,FAQ10-427,"On parle peu de l’Inde, c’est une région qui vous inspire?","L’Inde c'est une région qui m'inspire beaucoup, pas forcément pour l'Élixir d'Or mais pour d'autres chasses. Le Comte de Saint-Germain est assez évasif sur ses voyages en Orient. On sait pas exactement dans quelles régions il a pu aller. Je ne pourrais pas vous donner de zones précises."
428,FAQ10-428,Peut-on dire que la Terre est au centre de nos réflexions?,Oui.
429,FAQ10-429,"Dans l'énigme cinq, l’aigle immortel correspond au phénix?",Je vais certainement pas répondre à cette question. Donc je vous laisse interpréter l'aigle immortel de la façon dont vous voulez.
430,FAQ10-430,Quelle couleur attribuez-vous à la Juive?,Elle n'a pas de couleur associée dans la chasse.
431,FAQ10-431,Sur le visuel quatre puis-je voir le cheval du visuel six?,"Non, vous ne pouvez pas le voir sur le visuel quatre."
432,FAQ10-432,Peut-on être puni d’avoir été trop égocentrique?,"Oui, vous pouvez être puni d’avoir été trop égocentrique."
433,FAQ10-433,La Juive a-t-elle produit un bon vin?,Pas dans mon souvenir. Je ne sais pas et je ne pense pas.
434,FAQ10-434,Près de 1000km pour l’énigme six vous paraît-elle une distance intéressante?,Je ne peux pas répondre à cette question. Ça donnerait trop d'indications sur les tracés de cette énigme.
435,FAQ10-435,Le jeune merle chante-t-il bien?,Il n'est pas important de savoir si le jeune merle chante bien ou pas.
436,FAQ10-436,Les réponses de la charade sont des indices sur la relique?,"Les éléments de la charade, pris individuellement, ne viennent pas de nulle part. Sinon, on aurait pu en choisir d'autres. Donc ils ont du sens par rapport à la chasse. Et oui, la réponse que vous trouvez à la charade, avant même d'avoir trouvé la relique, vous donne un indice sur où chercher votre relique."
437,FAQ10-437,L’énigme quatre nous fait découvrir plusieurs personnages liés au céleste doit-on en suivre plusieurs ou un seul suffit?,"Je ne peux pas répondre à cette question, mais déjà faut-il suivre des personnages célestes?"
438,FAQ10-438,La couleur du jeune merle est-elle importante?,"La couleur du jeune merle n'est pas importante. Pour simplifier, vous pouvez considérer que le jeune merle est noir."
439,FAQ10-439,La complémentarité des couleurs des visuels a-t-elle une importance?,"Oui, les couleurs dans les visuels ont leur importance. Je ne pourrais pas vous dire si c'est une complémentarité ou non."
440,FAQ10-440,Y a-t-il plusieurs visuels pour nous aider à trouver la pièce?,Oui.
441,FAQ10-441,"Le Comte a-t-il une connaissance parfaite des métaux, de l’astronomie et de leur symbolique? Est-ce qu'il est utile de les associer à un moment particulier?","Il a une connaissance assez poussée dans ces deux domaines. Je ne pourrais pas dire directement sur les métaux et l'astronomie, mais il est important dans le jeu d'associer certains éléments à des moments particuliers."
442,FAQ10-442,"1 - Sous le flambeau, tout à gauche sur le visuel quatre, il y a un anneau doré. Alors qu'au dessus, les anneaux sont de même couleur que le fond. Est-ce important que celui en particulier soit doré? 2 - Pourquoi est-il doré du coup?","1 - Il me semble pas que ce soit un anneau. Il s'agit de rouleaux de papyrus. Et non, il n'y a pas d'importance particulière à ce rouleau. 2 - Ça ne faisait pas partie du cahier des charges."
443,FAQ10-443,Le blaireau fait aussi référence à un lieu?,"Là-dessus, je pourrais pas vous dire en quoi le blaireau est utile."
444,FAQ10-444,Le blaireau a-t-il un lien avec le scorpion?,Non.
445,FAQ10-445,"La couleur des amphores rouges en dessous de ces rouleaux fait-elle partie du cahier des charges?
",Non.
446,FAQ10-446,La sphère armillaire doit-elle nous évoquer un lieu familier?,Pas de lieu familier au sens du jeu mais elle doit vous évoquer quand même certaines choses.
447,FAQ10-447,"Les tracés, est-ce qu’ils vous donnent un lieu précis ou une zone de recherche?","Dans tous les cas, je ne peux pas répondre à cette question qui est trop précise. Les tracés plus la résolution complète des énigmes vous permettent de trouver le lieu extrêmement précis du coffre. Il y a forcément une complémentarité entre une part de tracés, puis une part aussi des décryptages."
448,FAQ10-448,Vous avez dit que les fumeroles du visuel trois auraient pu être dessinées différemment. Celle du milieu qui croise la queue aurait-elle pu croiser la queue à un autre endroit de celle-ci?,Oui.
449,FAQ10-449,Mon fils de douze ans peut-il m'aider à résoudre cette chasse?,Pas énormément. Je ne pense pas trop. Peut-être un fils un peu plus âgé.
450,FAQ10-450,Y a-t-il un lien entre la colonne du visuel quatre celle qui porte une coupe et la sphère armillaire au sol?,"Je ne pourrais pas vous dire s'il s'agit du ""Graal"", mais il n'y a pas de lien particulier entre cette colonne et la sphère armillaire."
451,FAQ10-451,Un célèbre invertébré a-t-il sa place dans la chasse?,"Non, pas, à ma connaissance."
452,FAQ10-452,"A la fin, après identification du lieu, y aura-t-il des instructions supplémentaires à trouver du style nombre de pas/orientation?","Ça dépend de la précision que vous avez du lieu. Si vous n'avez trouvé qu’une zone, il faudra forcément un point de repère et des instructions pour les derniers pas. Et à l'inverse, vous pouvez tout aussi bien trouver directement le pile poil si vos tracés, si ce que vous avez trouvé auparavant vous le permet. Je ne pourrais pas vous donner trop d'indications là-dessus, mais il y a ces deux cas de figure."
453,FAQ10-453,"Si ma zone finale est un triangle équilatéral, suis-je sur la bonne voie?",Je ne peux pas répondre à cette question.
454,FAQ10-454,"En construisant cette chasse sur le même modèle que la Chouette d’Or, avez-vous tenté de résoudre un problème personnel?","Je n'ai pas construit cette chasse justement sur le même modèle que la chouette d'or. Bien que je trouve que la chouette d'or est une très belle chasse, j'ai essayé de faire les choses différemment. Je ne m'aventurerais pas à dire que j'ai un problème personnel avec la chouette d'or, au contraire. La chouette d'or est une chasse magnifique qui m'a permis d'apprendre énormément de choses sur l'histoire, sur la culture. Je remercie leurs auteurs."
455,FAQ10-455,L’aide sur la grappe est dans l’indice ou un coup de pouce?,"L’aide sur la grappe est dans l'indice. L'indice est précédé de deux coups de pouce, mais elle est dans la vidéo dernièrement sortie."
456,FAQ10-456,"Pour revenir sur la chouette d’or, quelle est la dead line de l’Élixir?",La deadline de l’Élixir est de cinq ans. Elle est fixée dans le règlement par huissier de justice. Donc ça nous amène à mi avril 2028.
457,FAQ10-457,Ses expéditions en Egypte [ndr: Napoléon] ont quand meme un rapport avec la chasse n’est ce pas?,"Si vous me parlez de Napoléon, vous ne parlez pas forcément de Champollion ou de l'expédition d'Égypte. Pour moi, c'est deux sujets séparés: l'Egyptomanie qui s'est emparé de la Communauté française au 19ᵉ et Napoléon. Vous pouvez tout à fait scinder ces deux sujets."
458,FAQ10-458,Avez vous déjà regretté certaines de vos réponses aux FAQ? Si oui lesquelles?,"Oui, j'ai déjà regretté certaines de mes réponses. Je ne vous dirais pas lesquelles, mais comme je suis le roi du lapsus et qu'une grande partie des réponses que je vous fais est en direct, forcément ça amène à faire des erreurs."
459,FAQ10-459,"Dans une optique où on aurait trouvé le lieu final, dans une optique où on aurait une idée de où le trésor se trouve, est-ce que vous auriez laissé des confirmations dans le parchemin qui puissent être assez claires quand même pour nous dire “Ouais, c'est bien là que ça se trouve” ou “pas du tout, c'est un peu plus technique que ça”","Il y a 1000 confirmations que c'est le lieu final dans le parchemin. Et dans tout ce que vous avez résolu ne vous permet pas de douter que vous êtes au bon endroit. Après, sur le pile poil vraiment extrêmement précis, il y a peut être un peu plus de travail à faire. Mais en tout cas, vous n'aurez aucun doute que vous êtes dans les parages."
460,FAQ10-460,La cime de l'arbre du visuel un nous emmene-t-il les pieds dans l'eau?,"Non, on ne vous emmène pas les pieds dans l'eau."
461,FAQ10-461,"La zone finale se trouve-t-elle sur le tracé “Appelle ta fidèle monture, arme toi de ta force d'âme, et suis leurs traces”?","En tout cas, c'est l'une des phrases les plus importantes du parchemin. Donc si, vous savez qui est votre fidèle monture, quelle est votre force d'âme, et qui est votre allié précieux, vous aurez fait une grande partie du chemin."
462,FAQ10-462,"1 - Pour la bonne pièce, faudra-t-il aussi miser sur le bon cheval? 2 - Pas choisir le bon étalon je veux dire ?","1 - Ce sont deux choses vraiment assez indépendantes, mais il faut en effet miser sur le bon cheval. Il faut également miser sur la bonne pièce. C’est deux paris distincts. 2 - Non, par contre, il n'y a pas de notion de bon étalon."
463,FAQ10-463,1 - Le jugement dernier d'INRI est-il associé à l'un des tracés de l'épée? 2 - Les derniers rayons non plus?,1 - Non. 2 - Les derniers rayons non plus.
464,FAQ10-464,INRI ne sert pas uniquement sur la zone finale?,"Oui, en effet, INRI ne sert pas que sur la zone finale."
465,FAQ10-465,“Ce que Dieu veut” est-il un tracé préexistant?,J'ai précisé qu'il y avait dans la chasse un alignement préexistant qui est assez célèbre. Mais je ne pourrais pas vous dire à quel moment dans le jeu il est fait référence à cet alignement.
466,FAQ10-466,Ce que nous trouvons dans INRI doit être reproduit à une moindre échelle sur la zone finale?,Non et il est d'ailleurs rare qu'il y ait deux fois la même action à faire dans le jeu. Il n'y a pas vraiment de répétition.
467,FAQ10-467,"Peut-on imaginer un lien entre ""ce que dieu veut"" et le symbole des frères trois points?",On peut l’imaginer tout à fait.
468,FAQ10-468,Des tracés sont-ils à effectuer sur la zone finale?,Je ne pourrais pas répondre à cette question.
469,FAQ10-469,1 - La grappe cachée dans un visuel fait-elle référence au bonus de la grappe? 2 - L’épaule du personnage.,1 - Non et je ne vois pas à quoi vous faites référence en parlant de grappe cachée dans un visuel. 2 - L’épaule du personnage sur le visuel un n'est pas une référence à une grappe cachée.
470,FAQ10-470,"1 - Vous avez dit que la chasse était en partie une histoire d'eau, pourrait-on dire que c'est aussi une affaire de croix? 2 - Avons nous plus de quatre croix dans le jeu? 3 - Moins de sept croix?","1 - Bien sûr. 2 - Il y a beaucoup de croix, je ne les ai pas comptées. Mais oui, il y en a plus que quatre. 3 - Il n'y en pas une éternité non plus. Oui, il y en a quelques unes. Je ne pourrais pas vous donner de chiffre précis. En plus, ça dépend du type de croix dont vous parlez puisque toutes les croix ne sont pas de même nature."
471,FAQ10-471,Voyez-vous une filiation entre l’ordre des Templiers et la franc-maçonnerie?,"Historiquement, il y a en effet des filiations. Donc je répondrais plutôt que oui. Elles sont très différentes. Vraiment pas du tout les mêmes conceptions du monde, ni les mêmes univers moraux. Mais il y a quand même une certaine filiation."
472,FAQ10-472,"Peut-on considérer le mal jumeau comme un pote, ou ça reste un mal?","Ça reste un mal. Donc non, vous ne devriez pas le considérer comme un pote."
473,FAQ10-473,Y a-t-il une confirmation sur place pour le premier coup de pelle?,Oui.
474,FAQ10-474,Le mal jumeau est-il tangible?,"Le mal jumeau est un point sur votre carte. À noter donc c'est un point très concret, ce n'est pas qu'un concept. Oui, dans ce sens là [il] est tangible. Après, il ne fait pas seulement référence à un point sur une carte. Il référence plus largement un mal, qui l'englobe. Donc il est en partie tangible."
475,FAQ10-475,1 - Le 33ᵉ temps et l'épée doivent-ils être alignés? 2 - Cela correspond-il à deux tracés distincts?,1 - Il ne s'agit pas ici d'un alignement. L'alignement ne fait pas référence à ces deux items. 2 - Je ne peux pas vous dire.
476,FAQ10-476,"La confirmation d’Emma [ndr: l’indiction du premier coup de pelle], peut on l'avoir sur Mymaps en zoomant, ou le déplacement sera plus parlant?","En fait, c'est une très, très bonne question puisqu'en effet, sur MyMaps vous pouvez trouver le lieu extrêmement précis du coffre depuis chez vous. Et, grâce à MyMaps, de toute façon, l’endroit où vous serez tout vous rappellera certains souvenirs et tout fera que vous ne pourrez plus changer de lieu une fois que vous l'aurez découvert. Lorsque vous vous déplacerez sur place, il y aura un élément supplémentaire qui pour le coup n'était pas forcément présent avant qu'on enterre le coffre, qui pourra vous donner une confirmation encore supplémentaire et vous permettre d'avoir vraiment un lieu extrêmement précis où planter votre pelle."
477,FAQ10-477,"La grappe n'est pas palpable, mais est-elle tangible?","La grappe n'est pas tangible pour une grande partie d'entre elle. En tout cas elle ne tient pas dans une main, elle ne tient pas dans une pièce. Mais c'est un élément véritable, c’est un élément physique. Donc, en ce sens là, on peut quand même dire qu'elle est tangible. La grappe a quand même beaucoup fait parler d'elle dans l'histoire et surtout dans la culture de France."
478,FAQ10-478,"Le roi de la montagne, est lié à ma grappe?",Le roi de la montagne n'a pas de lien avec la grappe.
479,FAQ10-479,La grappe est elle née aprés la mort officiel du Comte?,"Non, la grappe existait bien avant le Comte."
480,FAQ10-480,Notre adversaire de la partie d'échecs est-il présent dans le visuel ou simplement symbolisé par un élément du décor?,"Il n’y a pas d'autres personnages sur le visuel deux, donc soit il est absent, soit il est symbolisé par un élément du décor."
481,FAQ10-481,Nous avons résolu seulement l'énigme trois pouvons-nous décrypter le poème?,Le poème et le reste du jeu sont des éléments que vous pouvez un peu étudier à part. Vous pourrez vraiment avancer dessus séparément [jusqu'à] la fin où vraiment les deux se recoupent et se complètent.
482,FAQ10-482,La grappe existait-elle avant JC? ou après JC?,"Je ne pourrais pas vous donner le début exact de la grappe. Pour une grande partie, il n'y a pas de date de naissance officielle."
483,FAQ10-483,La grappe existait-elle avant Charlemagne?,"Je ne pourrais pas vous donner la date exacte parce qu'il n'y en a pas. Il y a par contre une date exacte au bonus de la grappe, au surplus que vous pouvez trouver indépendamment de la grappe principale."
484,FAQ10-484,"1 - Pour le décrytage de sub petrus et des chiffres romains rouges, l’énigme trois est-elle suffisante? 2 - Et avec l'énigme quatre?","1 - Non. 2 - Non plus. S'agissant du rouge, évidemment c'est une couleur qui est présente dans toutes les énigmes ainsi que dans le poème et dans les visuels. Donc vous doutez bien que c'est un élément qui va au-delà d'une seule ou de deux énigmes textuelles prises individuellement."
485,FAQ10-485,"Si une méthode existait pour trouver des phrases en rouge supplémentaire sur un paragraphe en particulier, serais-je avisé de l’essayer sur tout le poème, ou ce ne serait pas utile?",Vous ne pouvez pas brute forcer le décryptage de ce qui est en rouge. Ça me paraît extrêmement compliqué. Ça ne peut être fait qu'avec finesse.
486,FAQ10-486,La pointe de l'épée du visuel six est-elle volontaire ou une liberté de l'illustratrice?,C'est une liberté de l'illustratrice.
487,FAQ10-487,Cela est-il utile pour la résolution de considérer autrement que comme des dates les nombres 1543 et 1938?,"J'ai eu plusieurs fois la question là-dessus, je ne peux pas vous confirmer que ce sont des dates. Je peux pas non plus vous dire que c'est autre chose. C'est à vous de savoir que faire de ces nombres. Mais évidemment, il est utile de savoir bien les utiliser.
"
488,FAQ10-488,1 - L’épée du visuel six aurait-elle pu être positionnée dans une autre position? Par exemple la poignée au sol. 2 - Aurait-elle pu etre tournée la poignée à gauche et la pointe à droite?,"1 - Oui. 2 - Être sur une autre colonne, par exemple sur la colonne libra? Oui, elle aurait pu être dans l'autre sens."
489,FAQ10-489,"J’ai l’impression qu'il y a deux méthodes phares pour travailler la chasse. La première qui consiste à chercher du crypto un peu partout sans vraiment de raison de le faire, Et la deuxième, qui consiste à justifier chaque crypto que l'on utilise. J’ai choisi la deuxième voie, en tant que de débutant, vous me conseilleriez de revoir ma position ou de continuer comme ça?","Non, je vous conseille de continuer comme ça, vous êtes sur la bonne voie. Et à l'inverse, le fait d'utiliser beaucoup de cryptos là où ce ne serait pas utile vous ferait potentiellement tomber dans des pièges conçus à cet effet. Donc je vous conseille de n'utiliser des cryptos que lorsque c'est véritablement suggéré et recommandé par le parchemin."
490,FAQ10-490,Est-il pertinent de voir autre chose que des pays sur la carte du visuel un?,"Il est pertinent de voir qu'il y a une fleur de lys et que de façon générale, on va principalement s'intéresser à l'Europe occidentale. Après, il y a une seconde carte que le personnage tient dans ses mains, qui représente une région plus précise. Je vous laisse essayer de la trouver."
491,FAQ10-491,"Imaginons que je parcoure la grappe, se pourrait-elle qu'elle me guide vers un lieu précis?","C’est possible, mais pas immédiatement."
492,FAQ10-492,Si nous regardons les six visuels simultanément pouvons-nous voir la mise en abisme d'un seul élément?,Non.
